bill_id,doc_id
314987,263141
315019,263180
315019,263181
315069,263238
315111,263294
315255,263472
315450,263706
315667,263993
315725,264072
315831,264195
315853,264223
316123,264544
316264,264708
316352,264816
316352,264817
316352,284841
316476,264965
316853,265413
316876,265441
317249,265889
317267,265910
317397,266302
318590,267663
319594,268798
319594,268799
319594,277209
319594,283498
319594,287443
319648,268869
319673,268899
319698,268935
319824,269088
320214,269581
320232,269604
320333,269726
320339,269732
320392,269799
320531,269991
320535,269996
320602,270080
320606,270086
320666,270161
320777,270298
320881,270419
320939,270493
320942,270497
321013,270592
321031,270617
321187,270812
321187,270813
321187,286288
321187,291085
321198,270825
321220,270849
321331,271012
321355,271044
321382,271076
321389,271083
327874,285241
328511,285507
661981,1053793
663652,1055901
1361931,2175938
1534601,2452101
1534600,2452100
1490076,2451792
1535524,2452217
1535587,2452277
1535608,2452297
1535619,2452308
1535600,2452290
1535493,2452190
1535635,2452323
1535626,2452315
1535632,2452320
1535573,2452263
1535522,2452215
1535559,2452251
1535502,2452198
1535553,2452245
1535489,2452186
1535543,2452236
1535591,2452281
1535602,2452292
1535624,2452313
1535496,2452193
1535616,2452305
1535584,2452274
1535596,2452286
1535541,2452234
1535508,2452203
1535073,2451761
1536514,2452675
1536489,2452651
1536477,2452639
1536485,2452647
1535534,2452227
1536504,2452664
1442675,2452097
1518316,2452510
1521800,2452625
1521787,2452475
1521798,2452517
1535237,2451931
1535224,2451919
1535180,2451876
1535188,2451884
1535229,2451923
1535265,2451959
1535232,2451926
1535249,2451943
1535274,2451968
1535197,2451893
1535252,2451946
1535322,2452014
1535309,2452001
1535320,2452012
1535246,2451940
1535201,2451896
1535299,2451992
1535328,2452020
1535177,2451873
1535293,2451986
1535331,2452023
1535271,2451965
1535186,2451882
1535563,2452255
1535500,2452196
1535611,2452300
1536031,2452497
1535546,2452238
1535594,2452284
1535486,2452183
1535529,2452222
1436038,2453038
1509879,2452613
1517475,2452631
1524573,2452175
1525573,2452098
1525914,2452102
1535243,2451937
1535304,2451997
1535218,2451913
1535191,2451887
1535337,2452040
1535311,2452003
1535281,2451975
1535209,2451904
1535317,2452009
1535241,2451935
1535221,2451916
1535235,2451929
1535333,2452025
1535259,2451953
1535291,2451984
1535276,2451970
1535263,2451957
1535301,2451994
1535295,2451988
1535257,2451951
1535207,2451902
1535194,2451890
1535213,2451908
1535326,2452018
1535267,2451961
1535469,2452160
1535451,2452144
1535444,2452137
1536484,2452646
1536481,2452643
1536506,2452666
1535149,2451842
1535161,2452099
1535161,2451853
1536041,2452507
1536041,2452508
1535426,2452120
1535426,2452516
1536419,2452968
1536419,2452550
1533965,2452092
1533965,2452093
1535116,2451812
1535314,2452006
1535314,2452478
1536655,2453055
1536662,2453062
1536723,2453121
1536653,2453053
1536669,2453069
1536652,2453052
1536710,2453108
1536716,2453114
1536663,2453063
1536724,2453122
1536695,2453094
1536649,2453049
1536728,2453126
1536667,2453067
1536680,2453079
1536644,2453044
1536713,2453111
1450321,2453233
1536706,2453104
1536670,2453070
1536727,2453125
1536726,2453124
1536712,2453110
1536725,2453123
1536656,2453056
1536660,2453060
1536685,2453084
1536767,2453170
1536779,2453181
1536661,2453061
1536720,2453118
1536731,2453129
1536698,2453097
1536690,2453089
1535427,2452121
1535435,2452129
1535467,2452159
1535460,2452152
1487676,2451864
1487676,2451863
1487884,2452088
1487884,2452089
1487884,2451791
1534167,2452085
1534167,2452086
1482442,2451808
1535100,2452096
1535100,2451789
1535100,2451790
1534998,2451698
1535021,2451704
1535084,2451773
1535092,2451781
1535060,2451745
1535060,2451746
1535032,2451715
1535032,2451716
1535041,2451725
1535041,2451726
1535076,2451764
1535076,2451765
1535253,2451947
1535253,2451948
1535335,2452026
1535335,2452027
1535254,2452430
1535483,2453003
1535643,2452988
1535606,2452987
1535497,2453039
1536493,2452922
1536529,2452689
1535556,2452248
1535520,2452213
1535102,2451794
1536511,2452672
1535593,2452283
1535581,2452271
1535618,2452307
1534982,2452523
1535282,2453248
1535544,2452981
1535615,2452304
1535525,2452218
1535564,2452256
1535515,2452209
1535501,2452197
1535506,2452201
1535612,2452301
1535628,2452317
1535547,2452239
1535569,2452690
1536042,2452509
1535599,2452289
1535557,2452249
1535490,2452187
1535605,2452295
1535585,2452275
1535574,2452264
1535530,2452223
1535540,2452233
1535511,2452205
1535552,2452244
1535536,2452229
1535588,2452278
1535595,2452285
1535642,2452330
1535638,2452326
1535495,2452192
1535579,2452269
1535633,2452321
1535621,2452310
1536043,2452521
1429355,2452865
1429355,2452527
1441699,2452533
1441699,2452534
1472817,2453140
1472817,2453141
1502148,2453136
1502148,2452966
1517153,2452544
1517153,2452543
1517200,2453035
1518447,2453232
1527674,2452973
1527674,2452974
1532821,2452107
1533254,2452524
1533234,2452103
1534294,2452626
1534257,2452035
1534252,2452104
1534244,2452038
1534408,2452520
1534472,2452512
1534394,2452519
1534437,2452030
1534446,2452633
1534406,2451810
1534436,2452037
1534438,2452095
1534464,2451699
1534427,2451701
1534400,2451754
1534467,2452094
1534595,2452111
1535416,2452629
1536135,2453145
1536347,2453135
1536226,2452926
1536104,2453146
1536610,2452995
1536610,2452996
1536621,2453316
1536631,2453309
1536605,2453307
1532187,2452975
1535401,2452984
1535411,2452977
1535394,2453000
1535048,2451733
1535061,2451747
1535381,2452084
1536582,2452949
1536589,2452956
1536593,2452960
1535367,2452070
1536577,2452944
1536597,2452964
1536576,2452943
1536551,2452904
1536570,2452920
1536549,2452902
1536546,2452899
1535234,2451928
1535174,2451870
1535290,2451983
1535184,2451880
1535329,2452021
1535217,2451912
1535211,2451906
1535302,2451995
1535273,2451967
1536531,2452887
1536555,2452907
1535222,2451917
1453588,2450883
1473097,2450920
1476938,2450644
1482997,2450725
1490413,2450847
1490413,2450727
1514901,2450643
1514873,2450642
1514873,2450870
1438033,2450659
1443769,2450728
1452671,2450653
1471332,2450661
1476535,2450649
1476329,2450258
1483137,2450960
1483137,2450195
1483186,2450872
1483186,2450921
1487279,2450652
1487366,2450735
1506972,2450929
1509894,2450655
1512138,2450845
1514854,2450277
1516671,2450753
1518703,2451011
1520070,2450061
1521050,2450275
1521661,2450910
1528037,2450203
1533737,2450157
1533703,2450119
1533715,2450133
1533750,2450170
1434130,2449612
1443754,2450731
1443754,2450965
1443900,2450433
1443573,2450927
1443804,2450793
1470877,2450908
1472389,2450962
1472389,2451084
1500766,2450276
1502349,2450904
1519163,2450190
1523385,2450928
1523385,2450055
1524543,2434613
1524545,2434646
1524536,2434652
1524555,2434644
1524557,2434642
1524551,2434645
1524539,2434829
1524561,2434691
1524562,2434784
1524550,2434915
1524548,2435323
1524537,2434818
1524542,2434914
1524541,2434887
1524656,2435144
1524667,2435080
1524680,2434902
1524685,2434948
1524686,2435072
1524652,2434953
1524666,2435129
1524678,2435128
1524681,2435142
1524660,2434850
1524682,2434947
1524654,2435114
1524683,2434949
1524669,2434950
1524668,2435132
1524663,2435115
1524671,2434951
1524644,2434911
1524659,2434659
1524802,2435127
1524815,2435143
1524823,2435135
1524824,2435125
1524794,2435322
1525089,2435295
1472794,2435277
1485551,2434889
1488624,2435266
1503146,2435076
1505245,2435325
1512963,2435139
1524004,2434453
1523979,2434382
1524013,2434612
1523980,2434497
1523974,2434436
1523989,2434672
1523969,2434438
1524003,2434493
1523995,2434462
1524000,2434670
1523973,2434393
1523997,2434631
1523970,2434395
1523987,2434634
1523976,2434383
1523977,2434399
1524169,2434461
1524189,2434459
1524171,2434397
1524173,2434458
1524180,2434392
1524194,2434823
1524199,2434684
1524170,2434577
1524202,2434619
1524162,2434680
1524198,2434653
1524167,2434604
1524163,2434676
1524205,2434596
1524201,2434614
1524203,2434576
1524178,2434616
1524306,2434673
1524319,2434605
1524315,2434607
1524297,2434587
1524329,2434690
1524273,2434603
1524324,2434602
1524269,2434853
1524278,2434864
1524280,2434813
1524268,2434610
1524313,2434904
1524307,2434821
1524314,2434844
1524294,2434683
1524293,2434595
1524320,2434693
1524287,2434600
1524267,2434943
1524282,2434487
1524288,2434899
1524330,2434903
1524327,2434816
1524304,2434908
1524311,2434909
1524302,2434814
1524321,2434824
1524316,2434870
1524284,2434913
1524318,2434822
1524286,2434826
1524285,2434848
1524289,2434912
1524310,2434900
1524326,2434895
1524298,2434897
1524272,2434827
1524325,2434886
1524290,2434812
1524308,2434825
1524279,2434898
1524547,2434692
1524533,2435278
1524650,2435267
1524687,2435319
1524675,2435137
1524645,2435269
1524677,2435306
1524963,2435275
1524438,2434468
1524441,2434916
1524538,2434575
1524563,2434638
1524554,2434566
1524679,2434661
1524657,2434658
1524804,2434877
1524804,2435102
1524792,2434876
1524813,2434878
1524784,2434874
1524826,2434882
1524817,2434879
1525119,2435299
1525135,2435302
1525085,2435294
1525123,2435300
1525112,2435298
1525099,2435296
1525101,2435297
1523844,2435268
1524303,2434385
1524552,2434717
1524649,2434910
1524648,2434905
1524664,2434906
1524672,2435062
1524651,2434907
1524670,2435066
1524785,2435320
1524812,2435111
1524831,2435141
1524800,2435229
1524974,2435272
1524975,2435321
1525129,2435301
1524661,2434660
1525072,2435247
1525064,2435239
1525071,2435246
1525067,2435242
1525066,2435241
1525065,2435240
1525075,2435250
1525069,2435244
1525074,2435249
1525068,2435243
1525076,2435251
1525063,2435238
1525073,2435248
1525070,2435245
1474820,2434832
1486889,2434975
1490116,2435133
1505622,2435131
1505567,2434851
1524634,2434583
1524626,2434578
1524732,2434752
1524722,2434743
1524741,2434760
1524711,2434733
1524918,2435026
1524894,2435000
1524866,2434968
1524903,2435009
1524932,2435040
1524878,2434984
1448571,2434785
1490146,2434781
1512121,2434809
1512079,2435057
1519656,2435079
1524688,2434695
1524699,2434705
1524333,2434782
1533807,2450279
1532702,2450723
1532695,2450724
1532695,2449790
1532696,2450662
1532700,2450656
1532141,2449830
1532138,2450936
1532313,2450939
1532597,2451092
1532598,2450941
1532599,2450959
1533474,2449820
1532131,2449873
1532130,2451008
1532130,2451091
1533455,2449811
1533483,2449824
1533451,2449809
1533481,2449823
1533457,2449812
1533812,2450284
1533810,2450282
1533813,2450285
1533818,2450290
1533814,2450286
1534276,2450780
1534243,2450771
1534239,2450770
1534284,2450782
1534247,2450772
1534268,2450778
1534280,2450781
1534255,2450774
1534288,2450783
1534259,2450775
1534235,2450769
1534591,2451117
1534588,2451115
1534575,2451107
1534586,2451114
1534580,2451110
1534589,2451116
1534578,2451109
1534572,2451105
1534585,2451113
1534567,2451102
1533470,2449818
1533466,2449816
1533447,2449807
1533489,2449827
1533479,2449822
1533462,2449814
1533464,2449815
1533485,2449825
1533472,2449819
1533453,2449810
1533468,2449817
1533459,2451100
1533459,2449813
1533459,2450932
1533487,2449826
1533477,2449821
1533449,2449808
1533819,2450291
1533820,2450292
1533808,2450280
1533817,2450289
1534292,2450784
1534227,2450767
1534264,2450777
1534251,2450773
1534272,2450779
1534231,2450768
1534367,2450945
1534369,2450947
1534369,2450948
1534366,2450944
1534368,2450946
1534370,2450949
1534566,2451101
1534583,2451112
1534577,2451108
1534570,2451104
1534581,2451111
1534569,2451103
1534573,2451106
1533815,2450287
1533821,2450293
1533809,2450281
1533515,2449859
1533496,2449840
1533508,2449852
1533518,2449862
1533520,2449864
1533498,2449842
1533500,2449844
1533519,2449863
1533527,2449871
1533516,2449860
1533493,2449837
1533503,2449847
1533499,2449843
1533504,2449848
1533510,2449854
1533495,2449839
1533517,2449861
1533509,2449853
1533512,2449856
1533524,2449868
1533522,2449866
1533514,2449858
1533511,2449855
1533525,2449869
1533492,2449836
1533523,2449867
1533501,2449845
1533526,2449870
1533497,2449841
1533506,2449850
1533507,2449851
1533521,2449865
1533494,2449838
1533502,2449846
1533505,2449849
1533513,2449857
1449819,2450247
1533259,2449582
1533290,2449618
1533323,2449651
1533528,2449887
1533676,2450090
1533768,2450207
1533787,2450226
1533881,2450341
1533966,2450437
1534168,2450665
1534546,2451063
1462056,2449806
1533358,2449686
1533574,2449934
1533621,2449980
1534297,2450795
1534350,2450884
1533816,2450288
1533811,2450283
1533806,2450278
1533713,2450131
1533387,2449715
1533317,2449645
1533353,2449681
1533376,2449704
1533305,2449633
1533381,2449709
1533347,2449675
1533328,2449656
1533729,2450149
1533765,2450187
1533360,2449688
1533688,2450102
